Type,Price,quantity,date
HSIH9,27856.0,3,2019-02-15 16:26:50
HSIH9,27856.0,3,2019-02-15 16:26:50
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27856.0,9,2019-02-15 16:26:57
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27855.0,6,2019-02-15 16:27:05
HSIH9,27858.0,10,2019-02-15 16:27:15
HSIH9,27858.0,10,2019-02-15 16:27:15
HSIH9,27858.0,10,2019-02-15 16:27:15
HSIH9,27858.0,10,2019-02-15 16:27:15
HSIH9,27858.0,10,2019-02-15 16:27:15
HSIH9,27858.0,10,2019-02-15 16:27:20
HSIH9,27858.0,10,2019-02-15 16:27:20
HSIH9,27858.0,10,2019-02-15 16:27:20
HSIH9,27858.0,10,2019-02-15 16:27:20
